pipeline_code_name,dataset_code_name,file_name,scheduler_start_date,scheduler_end_date,import_rec_count,valid_rec_count,Error_rec_count,dataset_moved_count,scheduler_status,errorlog_exception,import_by,scheduler_gid
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","PIPE_0166 Manual KO Vizag HC.xlsx","2025-07-28 16:26:58","2025-07-28 16:26:58",0,0,0,0,Completed,NULL,System,8661
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Nashik Manual KO update.xlsx","2025-07-28 16:31:04","2025-07-28 16:31:04",0,0,0,0,Completed,NULL,System,8662
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Karur _ Q1 _ Manual KO _ 28-07-2025-1.xlsx","2025-07-28 17:35:14","2025-07-28 17:35:14",0,0,0,0,Completed,NULL,System,8685
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Karur _ Q1 _ Manual KO _ 28-07-2025.xlsx","2025-07-28 17:37:47","2025-07-28 17:37:47",0,0,0,0,Completed,NULL,System,8688
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Kotturapuram_ Q1_Manual KO _28-07-2025-1.xlsx","2025-07-28 18:14:40","2025-07-28 18:14:40",0,0,0,0,Completed,NULL,System,8689
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","PIPE_0166 Manual KO JH.xlsx","2025-07-28 18:20:32","2025-07-28 18:20:32",0,0,0,0,Completed,NULL,System,8691
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","PIPE_0166 Manual KO JH Updated.xlsx","2025-07-28 18:22:05","2025-07-28 18:22:05",0,0,0,0,Completed,NULL,System,8692
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","PIPE_0166 Manual KO JH Updated 2.xlsx","2025-07-28 18:24:57","2025-07-28 18:24:57",0,0,0,0,Completed,NULL,System,8694
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Kotturapuram_ Q1_Manual KO _29-07-2025-1.xlsx","2025-07-29 11:07:12","2025-07-29 11:07:13",0,0,0,0,Completed,NULL,System,8697
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","DRDO Manual KO update part 2.xlsx","2025-07-29 11:52:29","2025-07-29 11:52:30",0,0,0,0,Completed,NULL,System,8700
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","PIPE_0166 Manual KO JH Updated 3.xlsx","2025-07-29 12:01:56","2025-07-29 12:01:56",0,0,0,0,Completed,NULL,System,8702
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","PIPE_0166 Manual KO JH Updated 4.xlsx","2025-07-29 12:30:09","2025-07-29 12:30:10",0,0,0,0,Completed,NULL,System,8708
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Q1_KarimNagar_Manual KO_29-07-2025-1.xlsx","2025-07-29 15:37:53","2025-07-29 15:37:53",0,0,0,0,Completed,NULL,System,8739
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Manual KO Sheshadripuram.xlsx","2025-07-29 16:04:02","2025-07-29 16:04:03",0,0,0,0,Completed,NULL,System,8741
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Manual KO Sheshadripuram 29072025.xlsx","2025-07-29 16:13:22","2025-07-29 16:13:23",0,0,0,0,Completed,NULL,System,8745
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Bhubaneshwar_ Q1_ Manual KO _ 31-07-2025-1.xlsx","2025-07-31 12:26:03","2025-07-31 12:26:03",0,0,0,0,Completed,NULL,System,8824
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Manual KO Rourkela 31072025.xlsx","2025-07-31 15:19:55","2025-07-31 15:19:59",0,0,0,0,Completed,NULL,System,8839
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Bhubaneshwar_ Q1_ Manual KO _ 31-07-2025-2.xlsx","2025-07-31 16:58:53","2025-07-31 16:58:53",0,0,0,0,Completed,NULL,System,8846
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Tondiarpet Manual KO update.xlsx","2025-07-31 17:17:47","2025-07-31 17:17:47",0,0,0,0,Completed,NULL,System,8848
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Tondiarpet Manual KO update v1.xlsx","2025-07-31 17:19:33","2025-07-31 17:19:33",0,0,0,0,Completed,NULL,System,8849
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Madurai Lake view Manual KO update v5.xlsx","2025-07-31 17:48:51","2025-07-31 17:48:51",0,0,0,0,Completed,NULL,System,8850
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Manual KO Nellore 31072025.xlsx","2025-07-31 18:04:46","2025-07-31 18:04:46",0,0,0,0,Completed,NULL,System,8852
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Manual KO Nellore 31072025 2.xlsx","2025-07-31 18:57:23","2025-07-31 18:57:23",0,0,0,0,Completed,NULL,System,8856
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","PIPE_0166 Manual KO JH Updated 5.xlsx","2025-08-01 12:19:43","2025-08-01 12:19:44",0,0,0,0,Completed,NULL,System,8880
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Sheshadripuram_Q1_ Manaul KO _01-08-2025-1.xlsx","2025-08-01 14:28:00","2025-08-01 14:28:01",0,0,0,0,Completed,NULL,System,8898
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Sheshadripuram_Q1_ Manaul KO _01-08-2025-2.xlsx","2025-08-01 17:38:40","2025-08-01 17:38:40",0,0,0,0,Completed,NULL,System,8927
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Sheshadripuram_Q1_ Manaul KO _02-08-2025-1.xlsx","2025-08-02 12:43:34","2025-08-02 12:43:34",0,0,0,0,Completed,NULL,System,8961
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Sheshadripuram_Q1_ Manaul KO _02-08-2025-2.xlsx","2025-08-02 12:58:27","2025-08-02 12:58:27",0,0,0,0,Completed,NULL,System,8979
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Heart Center _ Q1 _ Manual KO _02-08-2025-1.xlsx","2025-08-02 16:03:51","2025-08-02 16:03:51",0,0,0,0,Completed,NULL,System,8980
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Heart Center _ Q1 _ Manual KO _02-08-2025.xlsx","2025-08-02 16:05:57","2025-08-02 16:05:57",0,0,0,0,Completed,NULL,System,8981
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Karim Nagar Manual KO update.xlsx","2025-08-04 10:35:07","2025-08-04 10:35:07",0,0,0,0,Completed,NULL,System,8983
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","MKO First Med - 04-08-2025 Template.xlsx","2025-08-04 14:30:35","2025-08-04 14:30:36",0,0,0,0,Completed,NULL,System,8986
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Manual KO Hyderguda 290725.xlsx","2025-08-04 15:38:10","2025-08-04 15:38:10",0,0,0,0,Completed,NULL,System,8994
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Manual KO Hyderguda 300725.xlsx","2025-08-04 15:38:25","2025-08-04 15:38:25",0,0,0,0,Completed,NULL,System,8995
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","Nellore Manual Knock off Update v1.xlsx","2025-08-04 16:00:43","2025-08-04 16:00:44",0,0,0,0,Completed,NULL,System,9000
"PIPE_0166 - Manual KO PD Pipeline ","KOMANUAL - Knockoff Manual","JayaNagar_Q1 _Manual KO _05-08-2025.xlsx","2025-08-05 10:33:54","2025-08-05 10:33:55",0,0,0,0,Completed,NULL,System,9009
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","PIPE_0163 Recon Field Update JH 4.xlsx","2025-08-02 11:18:02","0001-01-01 00:00:00",0,0,0,0,Failed,"File Header Name Missmatch !",System,8929
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Manual Theme Trichy 240725.xlsx","2025-07-24 10:48:09","2025-07-24 10:48:09",0,0,0,0,Completed,NULL,System,8445
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Manual Theme Trichy 240725 - 1.xlsx","2025-07-24 11:48:54","2025-07-24 11:48:55",0,0,0,0,Completed,NULL,System,8447
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Manual Theme Trichy 24072025.xlsx","2025-07-24 16:30:07","2025-07-24 16:30:07",0,0,0,0,Completed,NULL,System,8466
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","TRC Manual Theme.xlsx","2025-07-25 12:22:53","2025-07-25 12:22:53",0,0,0,0,Completed,NULL,System,8527
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","TRC Manual Theme Update.xlsx","2025-07-25 14:49:24","2025-07-25 14:49:24",0,0,0,0,Completed,NULL,System,8549
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Trichy Manual Theme Update.xlsx","2025-07-25 15:11:53","2025-07-25 15:11:53",0,0,0,0,Completed,NULL,System,8567
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Trichy Manual Theme Update v2.xlsx","2025-07-25 16:14:31","2025-07-25 16:14:31",0,0,0,0,Completed,NULL,System,8573
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Trichy Manual Theme Update v3.xlsx","2025-07-25 16:58:33","2025-07-25 16:58:33",0,0,0,0,Completed,NULL,System,8582
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Madurai Lake View Manual Theme Q1-25 240725.xlsx","2025-07-25 17:03:52","2025-07-25 17:03:53",0,0,0,0,Completed,NULL,System,8583
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","DRDO Manual Theme Update V2.xlsx","2025-07-25 17:07:04","2025-07-25 17:07:04",0,0,0,0,Completed,NULL,System,8584
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Manual Theme _ Lucknow_25-07-2025.xlsx","2025-07-25 17:25:26","2025-07-25 17:25:26",0,0,0,0,Completed,NULL,System,8587
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Manual Theme _ Lucknow_25-07-2025 -1.xlsx","2025-07-25 17:29:45","2025-07-25 17:29:45",0,0,0,0,Completed,NULL,System,8588
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Karur _ Q1 _ Manual Theme _ 26-07-2025-1.xlsx","2025-07-26 11:28:36","2025-07-26 11:28:36",0,0,0,0,Completed,NULL,System,8591
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Karur _ Q1 _ Manual Theme _ 26-07-2025-2.xlsx","2025-07-26 11:30:49","2025-07-26 11:30:49",0,0,0,0,Completed,NULL,System,8593
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Q4 _ Navi Mumbai _ Manual Theme _ 28-07-2025 -1.xlsx","2025-07-28 15:52:04","2025-07-28 15:52:04",0,0,0,0,Completed,NULL,System,8656
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","PIPE_0165 Manual Theme Vizag HC.xlsx","2025-07-28 16:26:39","2025-07-28 16:26:39",0,0,0,0,Completed,NULL,System,8660
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Nashik Manual Theme Update.xlsx","2025-07-28 16:31:22","2025-07-28 16:31:22",0,0,0,0,Completed,NULL,System,8663
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Karur _ Q1 _ Manual Theme _ 28-07-2025-2.xlsx","2025-07-28 17:35:29","2025-07-28 17:35:30",0,0,0,0,Completed,NULL,System,8686
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Kotturapuram_ Q1_Manual Theme _28-07-2025-1.xlsx","2025-07-28 18:15:02","2025-07-28 18:15:02",0,0,0,0,Completed,NULL,System,8690
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","DRDO Manual Theme Update part 2.xlsx","2025-07-29 11:52:48","2025-07-29 11:52:48",0,0,0,0,Completed,NULL,System,8701
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","PIPE_0165 Manual Theme JH.xlsx","2025-07-29 12:02:33","2025-07-29 12:02:33",0,0,0,0,Completed,NULL,System,8704
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Q4 _ Navi Mumbai _ Manual Theme _ 29-07-2025 -1.xlsx","2025-07-29 12:04:50","2025-07-29 12:04:51",0,0,0,0,Completed,NULL,System,8706
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","PIPE_0165 Manual Theme JH 2.xlsx","2025-07-29 12:30:32","2025-07-29 12:30:32",0,0,0,0,Completed,NULL,System,8709
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Q4 _ Navi Mumbai _ Manual Theme _ 29-07-2025 -2.xlsx","2025-07-29 12:32:36","2025-07-29 12:32:37",0,0,0,0,Completed,NULL,System,8711
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Madurai Lake View Manual Theme V2.xlsx","2025-07-29 14:42:39","2025-07-29 14:42:39",0,0,0,0,Completed,NULL,System,8718
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Q4 _ Navi Mumbai _ Manual Theme _ 29-07-2025 -3.xlsx","2025-07-29 14:54:25","2025-07-29 14:54:25",0,0,0,0,Completed,NULL,System,8720
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Madurai Lake View Manual Theme V3.xlsx","2025-07-29 15:02:34","2025-07-29 15:02:34",0,0,0,0,Completed,NULL,System,8721
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Q1_KarimNagar_Manual Theme_29-07-2025-1.xlsx","2025-07-29 15:38:12","2025-07-29 15:38:13",0,0,0,0,Completed,NULL,System,8740
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Manual Theme Sheshadripuram.xlsx","2025-07-29 16:04:24","2025-07-29 16:04:24",0,0,0,0,Completed,NULL,System,8742
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Q4 _ Navi Mumbai _ Manual Theme _ 29-07-2025 -4.xlsx","2025-07-29 18:11:36","2025-07-29 18:11:36",0,0,0,0,Completed,NULL,System,8752
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Nashik Manual Theme Update v2.xlsx","2025-07-30 16:57:37","2025-07-30 16:57:37",0,0,0,0,Completed,NULL,System,8782
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Bhubaneshwar_ Q1_ Manual Theme _ 31-07-2025-1.xlsx","2025-07-31 12:25:28","2025-07-31 12:25:28",0,0,0,0,Completed,NULL,System,8823
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Madurai Lake View Manual Theme update V5.xlsx","2025-07-31 17:49:10","2025-07-31 17:49:10",0,0,0,0,Completed,NULL,System,8851
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Manual Theme Nellore 31 072025.xlsx","2025-07-31 18:56:51","2025-07-31 18:56:52",0,0,0,0,Completed,NULL,System,8855
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Sheshadripuram_Q1_ Manaul Theme _01-08-2025-1.xlsx","2025-08-01 15:02:40","2025-08-01 15:02:40",0,0,0,0,Completed,NULL,System,8914
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Sheshadripuram_Q1_ Manaul Theme _01-08-2025-2.xlsx","2025-08-01 15:31:29","2025-08-01 15:31:29",0,0,0,0,Completed,NULL,System,8922
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Sheshadripuram_Q1_ Manaul Theme _01-08-2025-3.xlsx","2025-08-01 17:36:31","2025-08-01 17:36:31",0,0,0,0,Completed,NULL,System,8926
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Vizag Health City Manual Theme update V1.xlsx","2025-08-02 11:36:44","2025-08-02 11:36:44",0,0,0,0,Completed,NULL,System,8936
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Vizag Health City Manual Theme update V2.xlsx","2025-08-02 11:54:08","2025-08-02 11:54:09",0,0,0,0,Completed,NULL,System,8938
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Sheshadripuram_Q1_ Manaul Theme _02-08-2025-1.xlsx","2025-08-02 12:43:13","2025-08-02 12:43:13",0,0,0,0,Completed,NULL,System,8960
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Heart Center _ Q1 _ Manual Theme _02-08-2025.xlsx","2025-08-02 16:22:47","2025-08-02 16:22:47",0,0,0,0,Completed,NULL,System,8982
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Karim Nagar Manual theme update V1.xlsx","2025-08-04 10:35:39","2025-08-04 10:35:39",0,0,0,0,Completed,NULL,System,8984
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Manual Theme update - First med - 04-08-2025.xlsx","2025-08-04 14:31:36","2025-08-04 14:31:36",0,0,0,0,Completed,NULL,System,8987
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Manual Theme Hyderguda 30072025.xlsx","2025-08-04 15:39:35","2025-08-04 15:39:35",0,0,0,0,Completed,NULL,System,8996
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Manual Theme Hyderguda.xlsx","2025-08-04 15:39:44","2025-08-04 15:39:44",0,0,0,0,Completed,NULL,System,8997
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Nellore Manual Theme Update v1.xlsx","2025-08-04 16:00:26","2025-08-04 16:00:26",0,0,0,0,Completed,NULL,System,8999
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Heart Center _ Q1 _ Manual Theme _04-08-2025.xlsx","2025-08-04 16:10:31","2025-08-04 16:10:31",0,0,0,0,Completed,NULL,System,9003
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Heart Center _ Q1 _ Manual Theme _04-08-2025-1.xlsx","2025-08-04 16:11:53","2025-08-04 16:11:53",0,0,0,0,Completed,NULL,System,9004
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","Heart Center _ Q1 _ Manual Theme _04-08-2025-2.xlsx","2025-08-04 17:01:27","2025-08-04 17:01:27",0,0,0,0,Completed,NULL,System,9006
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","JayaNagar_Q1 _Manual Theme _04-08-2025.xlsx","2025-08-04 18:03:55","2025-08-04 18:03:55",0,0,0,0,Completed,NULL,System,9008
"PIPE_0165 - Manual Theme Pipeline","FIELDUPDATE - Recon Field Update","JayaNagar_Q1 _Manual Theme _05-08-2025.xlsx","2025-08-05 12:20:57","2025-08-05 12:20:57",0,0,0,0,Completed,NULL,System,9014
"PIPE_0163 - Recon Field Update","FIELDUPDATE - Recon Field Update","Recon Feild _ Lucknow _ 25-07-2025.xlsx","2025-07-25 17:15:06","2025-07-25 17:15:06",0,0,0,0,Completed,NULL,System,8585
"PIPE_0163 - Recon Field Update","FIELDUPDATE - Recon Field Update","Q4 _ Navi Mumbai _ Recon Feild Update _ 29-07-205-1.xlsx","2025-07-29 12:02:14","2025-07-29 12:02:14",0,0,0,0,Completed,NULL,System,8703
"PIPE_0163 - Recon Field Update","FIELDUPDATE - Recon Field Update","Q4 _ Navi Mumbai _ Recon Feild Update _ 29-07-205-2.xlsx","2025-07-29 12:32:08","2025-07-29 12:32:08",0,0,0,0,Completed,NULL,System,8710
"PIPE_0163 - Recon Field Update","FIELDUPDATE - Recon Field Update","PIPE_0163 Recon Field Update JH.xlsx","2025-07-29 13:10:04","2025-07-29 13:10:05",0,0,0,0,Completed,NULL,System,8716
"PIPE_0163 - Recon Field Update","FIELDUPDATE - Recon Field Update","Q4 _ Navi Mumbai _ Recon Feild Update _ 29-07-205-3.xlsx","2025-07-29 18:11:07","2025-07-29 18:11:08",0,0,0,0,Completed,NULL,System,8751
"PIPE_0163 - Recon Field Update","FIELDUPDATE - Recon Field Update","Q4 _ Navi Mumbai _ Recon Feild Update _ 29-07-205-4.xlsx","2025-07-29 18:52:27","2025-07-29 18:52:27",0,0,0,0,Completed,NULL,System,8754
"PIPE_0163 - Recon Field Update","FIELDUPDATE - Recon Field Update","Bhubaneshwar_ Q1_ Recon Field Update_ 31-07-2025-1.xlsx","2025-07-31 12:22:26","2025-07-31 12:22:27",0,0,0,0,Completed,NULL,System,8821
"PIPE_0163 - Recon Field Update","FIELDUPDATE - Recon Field Update","Recon Field Update Rourkela.xlsx","2025-07-31 15:18:30","2025-07-31 15:18:30",0,0,0,0,Completed,NULL,System,8837
"PIPE_0163 - Recon Field Update","FIELDUPDATE - Recon Field Update","PIPE_0163 Recon Field Update JH 2.xlsx","2025-08-01 12:20:50","2025-08-01 12:20:51",0,0,0,0,Completed,NULL,System,8881
"PIPE_0163 - Recon Field Update","FIELDUPDATE - Recon Field Update","PIPE_0163 Recon Field Update JH 3.xlsx","2025-08-01 14:22:59","2025-08-01 14:23:03",0,0,0,0,Completed,NULL,System,8896
"PIPE_0163 - Recon Field Update","FIELDUPDATE - Recon Field Update","PIPE_0163 Recon Field Update JH 4.xlsx","2025-08-02 11:18:16","2025-08-02 11:18:17",0,0,0,0,Completed,NULL,System,8930
"PIPE_0163 - Recon Field Update","FIELDUPDATE - Recon Field Update","Sheshadripuram_Q1_ Recon Feild Update _02-08-2025-1.xlsx","2025-08-02 11:21:20","2025-08-02 11:21:20",0,0,0,0,Completed,NULL,System,8933
"PIPE_0163 - Recon Field Update","FIELDUPDATE - Recon Field Update","Recon Field Update Hyderguda 290725.xlsx","2025-08-04 15:39:52","2025-08-04 15:39:52",0,0,0,0,Completed,NULL,System,8998
"PIPE_0163 - Recon Field Update","FIELDUPDATE - Recon Field Update","PIPE_0163 Recon Field Update JH 5.xlsx","2025-08-05 10:40:40","2025-08-05 10:40:40",0,0,0,0,Completed,NULL,System,9010
